freq (Hz),Vline (V),Vout (V),"dB20((VF(""/Vout"") / VF(""/Vline""))) (dB)"
6.31E+07,1.00E-02,2.43E-07,-92.3
6.32E+07,1.00E-02,2.42E-07,-92.32
6.34E+07,1.00E-02,2.42E-07,-92.34
6.35E+07,1.00E-02,2.41E-07,-92.36
6.37E+07,1.00E-02,2.40E-07,-92.38
6.38E+07,1.00E-02,2.40E-07,-92.4
6.40E+07,1.00E-02,2.39E-07,-92.42
6.41E+07,1.00E-02,2.39E-07,-92.44
6.43E+07,1.00E-02,2.38E-07,-92.46
6.44E+07,1.00E-02,2.38E-07,-92.48
6.46E+07,1.00E-02,2.37E-07,-92.5
6.47E+07,1.00E-02,2.37E-07,-92.52
6.49E+07,1.00E-02,2.36E-07,-92.54
6.50E+07,1.00E-02,2.36E-07,-92.56
6.52E+07,1.00E-02,2.35E-07,-92.58
6.53E+07,1.00E-02,2.34E-07,-92.6
6.55E+07,1.00E-02,2.34E-07,-92.62
6.56E+07,1.00E-02,2.33E-07,-92.64
6.58E+07,1.00E-02,2.33E-07,-92.66
6.59E+07,1.00E-02,2.32E-07,-92.68
6.61E+07,1.00E-02,2.32E-07,-92.7
6.62E+07,1.00E-02,2.31E-07,-92.72
6.64E+07,1.00E-02,2.31E-07,-92.74
6.65E+07,1.00E-02,2.30E-07,-92.76
6.67E+07,1.00E-02,2.30E-07,-92.78
6.68E+07,1.00E-02,2.29E-07,-92.8
6.70E+07,1.00E-02,2.29E-07,-92.82
6.71E+07,1.00E-02,2.28E-07,-92.84
6.73E+07,1.00E-02,2.28E-07,-92.86
6.75E+07,1.00E-02,2.27E-07,-92.88
6.76E+07,1.00E-02,2.27E-07,-92.9
6.78E+07,1.00E-02,2.26E-07,-92.92
6.79E+07,1.00E-02,2.26E-07,-92.94
6.81E+07,1.00E-02,2.25E-07,-92.96
6.82E+07,1.00E-02,2.24E-07,-92.98
6.84E+07,1.00E-02,2.24E-07,-93
6.86E+07,1.00E-02,2.23E-07,-93.02
6.87E+07,1.00E-02,2.23E-07,-93.04
6.89E+07,1.00E-02,2.22E-07,-93.06
6.90E+07,1.00E-02,2.22E-07,-93.08
6.92E+07,1.00E-02,2.21E-07,-93.1
6.93E+07,1.00E-02,2.21E-07,-93.12
6.95E+07,1.00E-02,2.20E-07,-93.14
6.97E+07,1.00E-02,2.20E-07,-93.16
6.98E+07,1.00E-02,2.19E-07,-93.18
7.00E+07,1.00E-02,2.19E-07,-93.2
7.02E+07,1.00E-02,2.18E-07,-93.22
7.03E+07,1.00E-02,2.18E-07,-93.24
7.05E+07,1.00E-02,2.17E-07,-93.26
7.06E+07,1.00E-02,2.17E-07,-93.28
7.08E+07,1.00E-02,2.16E-07,-93.3
7.10E+07,1.00E-02,2.16E-07,-93.32
7.11E+07,1.00E-02,2.15E-07,-93.34
7.13E+07,1.00E-02,2.15E-07,-93.36
7.15E+07,1.00E-02,2.14E-07,-93.38
7.16E+07,1.00E-02,2.14E-07,-93.4
7.18E+07,1.00E-02,2.13E-07,-93.42
7.19E+07,1.00E-02,2.13E-07,-93.44
7.21E+07,1.00E-02,2.12E-07,-93.46
7.23E+07,1.00E-02,2.12E-07,-93.48
7.24E+07,1.00E-02,2.12E-07,-93.5
7.26E+07,1.00E-02,2.11E-07,-93.52
7.28E+07,1.00E-02,2.11E-07,-93.54
7.30E+07,1.00E-02,2.10E-07,-93.56
7.31E+07,1.00E-02,2.10E-07,-93.57
7.33E+07,1.00E-02,2.09E-07,-93.59
7.35E+07,1.00E-02,2.09E-07,-93.61
7.36E+07,1.00E-02,2.08E-07,-93.63
7.38E+07,1.00E-02,2.08E-07,-93.65
7.40E+07,1.00E-02,2.07E-07,-93.67
7.41E+07,1.00E-02,2.07E-07,-93.69
7.43E+07,1.00E-02,2.06E-07,-93.71
7.45E+07,1.00E-02,2.06E-07,-93.73
7.46E+07,1.00E-02,2.05E-07,-93.75
7.48E+07,1.00E-02,2.05E-07,-93.77
7.50E+07,1.00E-02,2.04E-07,-93.79
7.52E+07,1.00E-02,2.04E-07,-93.81
7.53E+07,1.00E-02,2.03E-07,-93.83
7.55E+07,1.00E-02,2.03E-07,-93.85
7.57E+07,1.00E-02,2.03E-07,-93.87
7.59E+07,1.00E-02,2.02E-07,-93.89
7.60E+07,1.00E-02,2.02E-07,-93.91
7.62E+07,1.00E-02,2.01E-07,-93.93
7.64E+07,1.00E-02,2.01E-07,-93.95
7.66E+07,1.00E-02,2.00E-07,-93.97
7.67E+07,1.00E-02,2.00E-07,-93.99
7.69E+07,1.00E-02,1.99E-07,-94.01
7.71E+07,1.00E-02,1.99E-07,-94.03
7.73E+07,1.00E-02,1.98E-07,-94.05
7.75E+07,1.00E-02,1.98E-07,-94.07
7.76E+07,1.00E-02,1.97E-07,-94.09
7.78E+07,1.00E-02,1.97E-07,-94.11
7.80E+07,1.00E-02,1.97E-07,-94.13
7.82E+07,1.00E-02,1.96E-07,-94.15
7.83E+07,1.00E-02,1.96E-07,-94.17
7.85E+07,1.00E-02,1.95E-07,-94.19
7.87E+07,1.00E-02,1.95E-07,-94.21
7.89E+07,1.00E-02,1.94E-07,-94.23
7.91E+07,1.00E-02,1.94E-07,-94.25
7.93E+07,1.00E-02,1.93E-07,-94.27
7.94E+07,1.00E-02,1.93E-07,-94.29
7.96E+07,1.00E-02,1.93E-07,-94.31
7.98E+07,1.00E-02,1.92E-07,-94.33
8.00E+07,1.00E-02,1.92E-07,-94.35
8.02E+07,1.00E-02,1.91E-07,-94.37
8.04E+07,1.00E-02,1.91E-07,-94.39
8.05E+07,1.00E-02,1.90E-07,-94.41
8.07E+07,1.00E-02,1.90E-07,-94.43
8.09E+07,1.00E-02,1.90E-07,-94.45
8.11E+07,1.00E-02,1.89E-07,-94.47
8.13E+07,1.00E-02,1.89E-07,-94.49
8.15E+07,1.00E-02,1.88E-07,-94.51
8.17E+07,1.00E-02,1.88E-07,-94.53
8.19E+07,1.00E-02,1.87E-07,-94.55
8.20E+07,1.00E-02,1.87E-07,-94.57
8.22E+07,1.00E-02,1.86E-07,-94.59
8.24E+07,1.00E-02,1.86E-07,-94.61
8.26E+07,1.00E-02,1.86E-07,-94.63
8.28E+07,1.00E-02,1.85E-07,-94.65
8.30E+07,1.00E-02,1.85E-07,-94.67
8.32E+07,1.00E-02,1.84E-07,-94.69
8.34E+07,1.00E-02,1.84E-07,-94.71
8.36E+07,1.00E-02,1.84E-07,-94.73
8.38E+07,1.00E-02,1.83E-07,-94.75
8.40E+07,1.00E-02,1.83E-07,-94.77
8.41E+07,1.00E-02,1.82E-07,-94.79
8.43E+07,1.00E-02,1.82E-07,-94.81
8.45E+07,1.00E-02,1.81E-07,-94.83
8.47E+07,1.00E-02,1.81E-07,-94.85
8.49E+07,1.00E-02,1.81E-07,-94.87
8.51E+07,1.00E-02,1.80E-07,-94.89
8.53E+07,1.00E-02,1.80E-07,-94.91
8.55E+07,1.00E-02,1.79E-07,-94.93
8.57E+07,1.00E-02,1.79E-07,-94.95
8.59E+07,1.00E-02,1.79E-07,-94.97
8.61E+07,1.00E-02,1.78E-07,-94.99
8.63E+07,1.00E-02,1.78E-07,-95.01
8.65E+07,1.00E-02,1.77E-07,-95.03
8.67E+07,1.00E-02,1.77E-07,-95.05
8.69E+07,1.00E-02,1.77E-07,-95.07
8.71E+07,1.00E-02,1.76E-07,-95.09
8.73E+07,1.00E-02,1.76E-07,-95.11
8.75E+07,1.00E-02,1.75E-07,-95.13
8.77E+07,1.00E-02,1.75E-07,-95.15
8.79E+07,1.00E-02,1.75E-07,-95.17
8.81E+07,1.00E-02,1.74E-07,-95.19
8.83E+07,1.00E-02,1.74E-07,-95.2
8.85E+07,1.00E-02,1.73E-07,-95.22
8.87E+07,1.00E-02,1.73E-07,-95.24
8.89E+07,1.00E-02,1.73E-07,-95.26
8.91E+07,1.00E-02,1.72E-07,-95.28
8.93E+07,1.00E-02,1.72E-07,-95.3
8.95E+07,1.00E-02,1.71E-07,-95.32
8.97E+07,1.00E-02,1.71E-07,-95.34
9.00E+07,1.00E-02,1.71E-07,-95.36
9.02E+07,1.00E-02,1.70E-07,-95.38
9.04E+07,1.00E-02,1.70E-07,-95.4
9.06E+07,1.00E-02,1.69E-07,-95.42
9.08E+07,1.00E-02,1.69E-07,-95.44
9.10E+07,1.00E-02,1.69E-07,-95.46
9.12E+07,1.00E-02,1.68E-07,-95.48
9.14E+07,1.00E-02,1.68E-07,-95.5
9.16E+07,1.00E-02,1.67E-07,-95.52
9.18E+07,1.00E-02,1.67E-07,-95.54
9.20E+07,1.00E-02,1.67E-07,-95.56
9.23E+07,1.00E-02,1.66E-07,-95.58
9.25E+07,1.00E-02,1.66E-07,-95.6
9.27E+07,1.00E-02,1.66E-07,-95.62
9.29E+07,1.00E-02,1.65E-07,-95.64
9.31E+07,1.00E-02,1.65E-07,-95.66
9.33E+07,1.00E-02,1.64E-07,-95.68
9.35E+07,1.00E-02,1.64E-07,-95.7
9.38E+07,1.00E-02,1.64E-07,-95.72
9.40E+07,1.00E-02,1.63E-07,-95.74
9.42E+07,1.00E-02,1.63E-07,-95.76
9.44E+07,1.00E-02,1.63E-07,-95.78
9.46E+07,1.00E-02,1.62E-07,-95.8
9.48E+07,1.00E-02,1.62E-07,-95.82
9.51E+07,1.00E-02,1.61E-07,-95.84
9.53E+07,1.00E-02,1.61E-07,-95.86
9.55E+07,1.00E-02,1.61E-07,-95.88
9.57E+07,1.00E-02,1.60E-07,-95.9
9.59E+07,1.00E-02,1.60E-07,-95.92
9.62E+07,1.00E-02,1.60E-07,-95.94
9.64E+07,1.00E-02,1.59E-07,-95.96
9.66E+07,1.00E-02,1.59E-07,-95.98
9.68E+07,1.00E-02,1.59E-07,-96
9.71E+07,1.00E-02,1.58E-07,-96.02
9.73E+07,1.00E-02,1.58E-07,-96.04
9.75E+07,1.00E-02,1.57E-07,-96.06
9.77E+07,1.00E-02,1.57E-07,-96.08
9.80E+07,1.00E-02,1.57E-07,-96.1
9.82E+07,1.00E-02,1.56E-07,-96.12
9.84E+07,1.00E-02,1.56E-07,-96.14
9.86E+07,1.00E-02,1.56E-07,-96.16
9.89E+07,1.00E-02,1.55E-07,-96.18
9.91E+07,1.00E-02,1.55E-07,-96.2
9.93E+07,1.00E-02,1.55E-07,-96.22
9.95E+07,1.00E-02,1.54E-07,-96.24
9.98E+07,1.00E-02,1.54E-07,-96.26
1.00E+08,1.00E-02,1.54E-07,-96.28
1.00E+08,1.00E-02,1.53E-07,-96.3
1.01E+08,1.00E-02,1.53E-07,-96.32
1.01E+08,1.00E-02,1.53E-07,-96.34
1.01E+08,1.00E-02,1.52E-07,-96.36
1.01E+08,1.00E-02,1.52E-07,-96.37
1.01E+08,1.00E-02,1.51E-07,-96.39
1.02E+08,1.00E-02,1.51E-07,-96.41
1.02E+08,1.00E-02,1.51E-07,-96.43
1.02E+08,1.00E-02,1.50E-07,-96.45
1.02E+08,1.00E-02,1.50E-07,-96.47
1.03E+08,1.00E-02,1.50E-07,-96.49
1.03E+08,1.00E-02,1.49E-07,-96.51
1.03E+08,1.00E-02,1.49E-07,-96.53
1.03E+08,1.00E-02,1.49E-07,-96.55
1.04E+08,1.00E-02,1.48E-07,-96.57
1.04E+08,1.00E-02,1.48E-07,-96.59
1.04E+08,1.00E-02,1.48E-07,-96.61
1.04E+08,1.00E-02,1.47E-07,-96.63
1.05E+08,1.00E-02,1.47E-07,-96.65
1.05E+08,1.00E-02,1.47E-07,-96.67
1.05E+08,1.00E-02,1.46E-07,-96.69
1.05E+08,1.00E-02,1.46E-07,-96.71
1.05E+08,1.00E-02,1.46E-07,-96.73
1.06E+08,1.00E-02,1.45E-07,-96.75
1.06E+08,1.00E-02,1.45E-07,-96.77
1.06E+08,1.00E-02,1.45E-07,-96.79
1.06E+08,1.00E-02,1.44E-07,-96.81
1.07E+08,1.00E-02,1.44E-07,-96.83
1.07E+08,1.00E-02,1.44E-07,-96.85
1.07E+08,1.00E-02,1.43E-07,-96.87
1.07E+08,1.00E-02,1.43E-07,-96.89
1.08E+08,1.00E-02,1.43E-07,-96.91
1.08E+08,1.00E-02,1.42E-07,-96.93
1.08E+08,1.00E-02,1.42E-07,-96.95
1.08E+08,1.00E-02,1.42E-07,-96.97
1.09E+08,1.00E-02,1.41E-07,-96.99
1.09E+08,1.00E-02,1.41E-07,-97.01
1.09E+08,1.00E-02,1.41E-07,-97.03
1.09E+08,1.00E-02,1.41E-07,-97.05
1.10E+08,1.00E-02,1.40E-07,-97.07
1.10E+08,1.00E-02,1.40E-07,-97.09
1.10E+08,1.00E-02,1.40E-07,-97.11
1.10E+08,1.00E-02,1.39E-07,-97.13
1.11E+08,1.00E-02,1.39E-07,-97.15
1.11E+08,1.00E-02,1.39E-07,-97.17
1.11E+08,1.00E-02,1.38E-07,-97.19
1.11E+08,1.00E-02,1.38E-07,-97.21
1.12E+08,1.00E-02,1.38E-07,-97.23
1.12E+08,1.00E-02,1.37E-07,-97.25
1.12E+08,1.00E-02,1.37E-07,-97.27
1.13E+08,1.00E-02,1.37E-07,-97.29
1.13E+08,1.00E-02,1.36E-07,-97.3
1.13E+08,1.00E-02,1.36E-07,-97.32
1.13E+08,1.00E-02,1.36E-07,-97.34
1.14E+08,1.00E-02,1.36E-07,-97.36
1.14E+08,1.00E-02,1.35E-07,-97.38
1.14E+08,1.00E-02,1.35E-07,-97.4
1.14E+08,1.00E-02,1.35E-07,-97.42
1.15E+08,1.00E-02,1.34E-07,-97.44
1.15E+08,1.00E-02,1.34E-07,-97.46
1.15E+08,1.00E-02,1.34E-07,-97.48
1.15E+08,1.00E-02,1.33E-07,-97.5
1.16E+08,1.00E-02,1.33E-07,-97.52
1.16E+08,1.00E-02,1.33E-07,-97.54
1.16E+08,1.00E-02,1.32E-07,-97.56
1.16E+08,1.00E-02,1.32E-07,-97.58
1.17E+08,1.00E-02,1.32E-07,-97.6
1.17E+08,1.00E-02,1.32E-07,-97.62
1.17E+08,1.00E-02,1.31E-07,-97.64
1.18E+08,1.00E-02,1.31E-07,-97.66
1.18E+08,1.00E-02,1.31E-07,-97.68
1.18E+08,1.00E-02,1.30E-07,-97.7
1.18E+08,1.00E-02,1.30E-07,-97.72
1.19E+08,1.00E-02,1.30E-07,-97.74
1.19E+08,1.00E-02,1.29E-07,-97.76
1.19E+08,1.00E-02,1.29E-07,-97.78
1.19E+08,1.00E-02,1.29E-07,-97.8
1.20E+08,1.00E-02,1.29E-07,-97.82
1.20E+08,1.00E-02,1.28E-07,-97.84
1.20E+08,1.00E-02,1.28E-07,-97.86
1.21E+08,1.00E-02,1.28E-07,-97.88
1.21E+08,1.00E-02,1.27E-07,-97.9
1.21E+08,1.00E-02,1.27E-07,-97.92
1.21E+08,1.00E-02,1.27E-07,-97.94
1.22E+08,1.00E-02,1.27E-07,-97.96
1.22E+08,1.00E-02,1.26E-07,-97.98
1.22E+08,1.00E-02,1.26E-07,-98
1.23E+08,1.00E-02,1.26E-07,-98.02
1.23E+08,1.00E-02,1.25E-07,-98.04
1.23E+08,1.00E-02,1.25E-07,-98.05
1.23E+08,1.00E-02,1.25E-07,-98.07
1.24E+08,1.00E-02,1.25E-07,-98.09
1.24E+08,1.00E-02,1.24E-07,-98.11
1.24E+08,1.00E-02,1.24E-07,-98.13
1.25E+08,1.00E-02,1.24E-07,-98.15
1.25E+08,1.00E-02,1.23E-07,-98.17
1.25E+08,1.00E-02,1.23E-07,-98.19
1.25E+08,1.00E-02,1.23E-07,-98.21
1.26E+08,1.00E-02,1.23E-07,-98.23
1.26E+08,1.00E-02,1.22E-07,-98.25
1.26E+08,1.00E-02,1.22E-07,-98.27
1.27E+08,1.00E-02,1.22E-07,-98.29
1.27E+08,1.00E-02,1.22E-07,-98.31
1.27E+08,1.00E-02,1.21E-07,-98.33
1.27E+08,1.00E-02,1.21E-07,-98.35
1.28E+08,1.00E-02,1.21E-07,-98.37
1.28E+08,1.00E-02,1.20E-07,-98.39
1.28E+08,1.00E-02,1.20E-07,-98.41
1.29E+08,1.00E-02,1.20E-07,-98.43
1.29E+08,1.00E-02,1.20E-07,-98.45
1.29E+08,1.00E-02,1.19E-07,-98.47
1.29E+08,1.00E-02,1.19E-07,-98.49
1.30E+08,1.00E-02,1.19E-07,-98.51
1.30E+08,1.00E-02,1.19E-07,-98.53
1.30E+08,1.00E-02,1.18E-07,-98.55
1.31E+08,1.00E-02,1.18E-07,-98.57
1.31E+08,1.00E-02,1.18E-07,-98.59
1.31E+08,1.00E-02,1.17E-07,-98.61
1.32E+08,1.00E-02,1.17E-07,-98.63
1.32E+08,1.00E-02,1.17E-07,-98.65
1.32E+08,1.00E-02,1.17E-07,-98.67
1.32E+08,1.00E-02,1.16E-07,-98.69
1.33E+08,1.00E-02,1.16E-07,-98.7
1.33E+08,1.00E-02,1.16E-07,-98.72
1.33E+08,1.00E-02,1.16E-07,-98.74
1.34E+08,1.00E-02,1.15E-07,-98.76
1.34E+08,1.00E-02,1.15E-07,-98.78
1.34E+08,1.00E-02,1.15E-07,-98.8
1.35E+08,1.00E-02,1.15E-07,-98.82
1.35E+08,1.00E-02,1.14E-07,-98.84
1.35E+08,1.00E-02,1.14E-07,-98.86
1.36E+08,1.00E-02,1.14E-07,-98.88
1.36E+08,1.00E-02,1.14E-07,-98.9
1.36E+08,1.00E-02,1.13E-07,-98.92
1.37E+08,1.00E-02,1.13E-07,-98.94
1.37E+08,1.00E-02,1.13E-07,-98.96
1.37E+08,1.00E-02,1.13E-07,-98.98
1.37E+08,1.00E-02,1.12E-07,-99
1.38E+08,1.00E-02,1.12E-07,-99.02
1.38E+08,1.00E-02,1.12E-07,-99.04
1.38E+08,1.00E-02,1.11E-07,-99.06
1.39E+08,1.00E-02,1.11E-07,-99.08
1.39E+08,1.00E-02,1.11E-07,-99.1
1.39E+08,1.00E-02,1.11E-07,-99.12
1.40E+08,1.00E-02,1.10E-07,-99.14
1.40E+08,1.00E-02,1.10E-07,-99.16
1.40E+08,1.00E-02,1.10E-07,-99.18
1.41E+08,1.00E-02,1.10E-07,-99.2
1.41E+08,1.00E-02,1.09E-07,-99.22
1.41E+08,1.00E-02,1.09E-07,-99.24
1.42E+08,1.00E-02,1.09E-07,-99.25
1.42E+08,1.00E-02,1.09E-07,-99.27
1.42E+08,1.00E-02,1.09E-07,-99.29
1.43E+08,1.00E-02,1.08E-07,-99.31
1.43E+08,1.00E-02,1.08E-07,-99.33
1.43E+08,1.00E-02,1.08E-07,-99.35
1.44E+08,1.00E-02,1.08E-07,-99.37
1.44E+08,1.00E-02,1.07E-07,-99.39
1.44E+08,1.00E-02,1.07E-07,-99.41
1.45E+08,1.00E-02,1.07E-07,-99.43
1.45E+08,1.00E-02,1.07E-07,-99.45
1.45E+08,1.00E-02,1.06E-07,-99.47
1.46E+08,1.00E-02,1.06E-07,-99.49
1.46E+08,1.00E-02,1.06E-07,-99.51
1.46E+08,1.00E-02,1.06E-07,-99.53
1.47E+08,1.00E-02,1.05E-07,-99.55
1.47E+08,1.00E-02,1.05E-07,-99.57
1.47E+08,1.00E-02,1.05E-07,-99.59
1.48E+08,1.00E-02,1.05E-07,-99.61
1.48E+08,1.00E-02,1.04E-07,-99.63
1.48E+08,1.00E-02,1.04E-07,-99.65
1.49E+08,1.00E-02,1.04E-07,-99.67
1.49E+08,1.00E-02,1.04E-07,-99.69
1.49E+08,1.00E-02,1.03E-07,-99.71
1.50E+08,1.00E-02,1.03E-07,-99.73
1.50E+08,1.00E-02,1.03E-07,-99.75
1.50E+08,1.00E-02,1.03E-07,-99.76
1.51E+08,1.00E-02,1.03E-07,-99.78
1.51E+08,1.00E-02,1.02E-07,-99.8
1.51E+08,1.00E-02,1.02E-07,-99.82
1.52E+08,1.00E-02,1.02E-07,-99.84
1.52E+08,1.00E-02,1.02E-07,-99.86
1.52E+08,1.00E-02,1.01E-07,-99.88
1.53E+08,1.00E-02,1.01E-07,-99.9
1.53E+08,1.00E-02,1.01E-07,-99.92
1.54E+08,1.00E-02,1.01E-07,-99.94
1.54E+08,1.00E-02,1.01E-07,-99.96
1.54E+08,1.00E-02,1.00E-07,-99.98
1.55E+08,1.00E-02,1.00E-07,-100
1.55E+08,1.00E-02,9.98E-08,-100
1.55E+08,1.00E-02,9.96E-08,-100
1.56E+08,1.00E-02,9.93E-08,-100.1
1.56E+08,1.00E-02,9.91E-08,-100.1
1.56E+08,1.00E-02,9.89E-08,-100.1
1.57E+08,1.00E-02,9.87E-08,-100.1
1.57E+08,1.00E-02,9.84E-08,-100.1
1.57E+08,1.00E-02,9.82E-08,-100.2
1.58E+08,1.00E-02,9.80E-08,-100.2
1.58E+08,1.00E-02,9.78E-08,-100.2
1.59E+08,1.00E-02,9.76E-08,-100.2
1.59E+08,1.00E-02,9.73E-08,-100.2
1.59E+08,1.00E-02,9.71E-08,-100.3
1.60E+08,1.00E-02,9.69E-08,-100.3
1.60E+08,1.00E-02,9.67E-08,-100.3
1.60E+08,1.00E-02,9.65E-08,-100.3
1.61E+08,1.00E-02,9.63E-08,-100.3
1.61E+08,1.00E-02,9.60E-08,-100.4
1.61E+08,1.00E-02,9.58E-08,-100.4
1.62E+08,1.00E-02,9.56E-08,-100.4
1.62E+08,1.00E-02,9.54E-08,-100.4
1.63E+08,1.00E-02,9.52E-08,-100.4
1.63E+08,1.00E-02,9.50E-08,-100.4
1.63E+08,1.00E-02,9.48E-08,-100.5
1.64E+08,1.00E-02,9.45E-08,-100.5
1.64E+08,1.00E-02,9.43E-08,-100.5
1.64E+08,1.00E-02,9.41E-08,-100.5
1.65E+08,1.00E-02,9.39E-08,-100.5
1.65E+08,1.00E-02,9.37E-08,-100.6
1.66E+08,1.00E-02,9.35E-08,-100.6
1.66E+08,1.00E-02,9.33E-08,-100.6
1.66E+08,1.00E-02,9.31E-08,-100.6
1.67E+08,1.00E-02,9.29E-08,-100.6
1.67E+08,1.00E-02,9.27E-08,-100.7
1.68E+08,1.00E-02,9.24E-08,-100.7
1.68E+08,1.00E-02,9.22E-08,-100.7
1.68E+08,1.00E-02,9.20E-08,-100.7
1.69E+08,1.00E-02,9.18E-08,-100.7
1.69E+08,1.00E-02,9.16E-08,-100.8
1.69E+08,1.00E-02,9.14E-08,-100.8
1.70E+08,1.00E-02,9.12E-08,-100.8
1.70E+08,1.00E-02,9.10E-08,-100.8
1.71E+08,1.00E-02,9.08E-08,-100.8
1.71E+08,1.00E-02,9.06E-08,-100.9
1.71E+08,1.00E-02,9.04E-08,-100.9
1.72E+08,1.00E-02,9.02E-08,-100.9
1.72E+08,1.00E-02,9.00E-08,-100.9
1.73E+08,1.00E-02,8.98E-08,-100.9
1.73E+08,1.00E-02,8.96E-08,-101
1.73E+08,1.00E-02,8.94E-08,-101
1.74E+08,1.00E-02,8.92E-08,-101
1.74E+08,1.00E-02,8.90E-08,-101
1.75E+08,1.00E-02,8.88E-08,-101
1.75E+08,1.00E-02,8.86E-08,-101.1
1.75E+08,1.00E-02,8.84E-08,-101.1
1.76E+08,1.00E-02,8.82E-08,-101.1
1.76E+08,1.00E-02,8.80E-08,-101.1
1.77E+08,1.00E-02,8.78E-08,-101.1
1.77E+08,1.00E-02,8.76E-08,-101.1
1.77E+08,1.00E-02,8.74E-08,-101.2
1.78E+08,1.00E-02,8.72E-08,-101.2
1.78E+08,1.00E-02,8.70E-08,-101.2
1.79E+08,1.00E-02,8.68E-08,-101.2
1.79E+08,1.00E-02,8.66E-08,-101.2
1.80E+08,1.00E-02,8.64E-08,-101.3
1.80E+08,1.00E-02,8.62E-08,-101.3
1.80E+08,1.00E-02,8.61E-08,-101.3
1.81E+08,1.00E-02,8.59E-08,-101.3
1.81E+08,1.00E-02,8.57E-08,-101.3
1.82E+08,1.00E-02,8.55E-08,-101.4
1.82E+08,1.00E-02,8.53E-08,-101.4
1.82E+08,1.00E-02,8.51E-08,-101.4
1.83E+08,1.00E-02,8.49E-08,-101.4
1.83E+08,1.00E-02,8.47E-08,-101.4
1.84E+08,1.00E-02,8.45E-08,-101.5
1.84E+08,1.00E-02,8.43E-08,-101.5
1.85E+08,1.00E-02,8.42E-08,-101.5
1.85E+08,1.00E-02,8.40E-08,-101.5
1.85E+08,1.00E-02,8.38E-08,-101.5
1.86E+08,1.00E-02,8.36E-08,-101.6
1.86E+08,1.00E-02,8.34E-08,-101.6
1.87E+08,1.00E-02,8.32E-08,-101.6
1.87E+08,1.00E-02,8.30E-08,-101.6
1.88E+08,1.00E-02,8.29E-08,-101.6
1.88E+08,1.00E-02,8.27E-08,-101.7
1.88E+08,1.00E-02,8.25E-08,-101.7
1.89E+08,1.00E-02,8.23E-08,-101.7
1.89E+08,1.00E-02,8.21E-08,-101.7
1.90E+08,1.00E-02,8.19E-08,-101.7
1.90E+08,1.00E-02,8.18E-08,-101.8
1.91E+08,1.00E-02,8.16E-08,-101.8
1.91E+08,1.00E-02,8.14E-08,-101.8
1.91E+08,1.00E-02,8.12E-08,-101.8
1.92E+08,1.00E-02,8.10E-08,-101.8
1.92E+08,1.00E-02,8.08E-08,-101.8
1.93E+08,1.00E-02,8.07E-08,-101.9
1.93E+08,1.00E-02,8.05E-08,-101.9
1.94E+08,1.00E-02,8.03E-08,-101.9
1.94E+08,1.00E-02,8.01E-08,-101.9
1.95E+08,1.00E-02,8.00E-08,-101.9
1.95E+08,1.00E-02,7.98E-08,-102
1.95E+08,1.00E-02,7.96E-08,-102
1.96E+08,1.00E-02,7.94E-08,-102
1.96E+08,1.00E-02,7.92E-08,-102
1.97E+08,1.00E-02,7.91E-08,-102
1.97E+08,1.00E-02,7.89E-08,-102.1
1.98E+08,1.00E-02,7.87E-08,-102.1
1.98E+08,1.00E-02,7.85E-08,-102.1
1.99E+08,1.00E-02,7.84E-08,-102.1
1.99E+08,1.00E-02,7.82E-08,-102.1
2.00E+08,1.00E-02,7.80E-08,-102.2
2.00E+08,1.00E-02,7.79E-08,-102.2
2.00E+08,1.00E-02,7.77E-08,-102.2
2.01E+08,1.00E-02,7.75E-08,-102.2
2.01E+08,1.00E-02,7.73E-08,-102.2
2.02E+08,1.00E-02,7.72E-08,-102.3
2.02E+08,1.00E-02,7.70E-08,-102.3
2.03E+08,1.00E-02,7.68E-08,-102.3
2.03E+08,1.00E-02,7.67E-08,-102.3
2.04E+08,1.00E-02,7.65E-08,-102.3
2.04E+08,1.00E-02,7.63E-08,-102.3
2.05E+08,1.00E-02,7.61E-08,-102.4
2.05E+08,1.00E-02,7.60E-08,-102.4
2.06E+08,1.00E-02,7.58E-08,-102.4
2.06E+08,1.00E-02,7.56E-08,-102.4
2.07E+08,1.00E-02,7.55E-08,-102.4
2.07E+08,1.00E-02,7.53E-08,-102.5
2.08E+08,1.00E-02,7.51E-08,-102.5
2.08E+08,1.00E-02,7.50E-08,-102.5
2.08E+08,1.00E-02,7.48E-08,-102.5
2.09E+08,1.00E-02,7.46E-08,-102.5
2.09E+08,1.00E-02,7.45E-08,-102.6
2.10E+08,1.00E-02,7.43E-08,-102.6
2.10E+08,1.00E-02,7.42E-08,-102.6
2.11E+08,1.00E-02,7.40E-08,-102.6
2.11E+08,1.00E-02,7.38E-08,-102.6
2.12E+08,1.00E-02,7.37E-08,-102.7
2.12E+08,1.00E-02,7.35E-08,-102.7
2.13E+08,1.00E-02,7.33E-08,-102.7
2.13E+08,1.00E-02,7.32E-08,-102.7
2.14E+08,1.00E-02,7.30E-08,-102.7
2.14E+08,1.00E-02,7.29E-08,-102.8
2.15E+08,1.00E-02,7.27E-08,-102.8
2.15E+08,1.00E-02,7.25E-08,-102.8
2.16E+08,1.00E-02,7.24E-08,-102.8
2.16E+08,1.00E-02,7.22E-08,-102.8
2.17E+08,1.00E-02,7.21E-08,-102.8
