0.936853549,-0.918299986,0.91055294,-0.93281497,0.891359789,-0.943523769,0.8765262,-0.951868288,0.864597897,-0.958625092,0.854722397,-0.964253743,0.846361934,-0.969045772,0.839158061,-0.973196257,0.832861365,-0.976841378,0.827635269,-0.980091129,0.82263712,-0.982994647,0.818135151,-0.985620113,0.814050582,-0.988010789
1.034510398,-0.868301507,1.005545148,-0.88281622,0.984413024,-0.893524827,0.968081347,-0.901869202,0.954945207,-0.908625896,0.944065065,-0.914254459,0.934849107,-0.919046417,0.926903355,-0.923196843,0.92034161,-0.926853893,0.914163533,-0.93009113,0.908642182,-0.932994647,0.903666106,-0.935620113,0.899148947,-0.93801079
1.147477006,-0.818303106,1.115383962,-0.832817535,1.091933061,-0.843525941,1.07379015,-0.851870166,1.059183888,-0.858626744,1.047075804,-0.864255215,1.036811434,-0.869047097,1.028393996,-0.873209828,1.020609255,-0.876853893,1.013715838,-0.88009113,1.007551329,-0.882994648,1.001992408,-0.885620113,0.996943489,-0.88801079
1.278992582,-0.768304785,1.243297545,-0.782818918,1.217105011,-0.793527114,1.196785861,-0.801871182,1.180395095,-0.808627638,1.166786492,-0.814256012,1.155235256,-0.819047816,1.145715564,-0.823209829,1.136940396,-0.826853893,1.129163538,-0.83009113,1.122203976,-0.832994648,1.115924113,-0.835620113,1.110217184,-0.83801079
1.433041142,-0.718306544,1.393327077,-0.73282037,1.363961927,-0.743528347,1.341064805,-0.751872251,1.322527392,-0.75862858,1.307094918,-0.764256852,1.294484821,-0.769060586,1.283087015,-0.773209829,1.273089022,-0.776853894,1.26421848,-0.78009113,1.256272695,-0.782994648,1.249097218,-0.785620114,1.242571957,-0.78801079
1.614480213,-0.668308384,1.570492544,-0.682821893,1.537588956,-0.693529641,1.511719114,-0.701873374,1.490649129,-0.70862957,1.473610876,-0.71427004,1.458526802,-0.719060586,1.445442093,-0.723209829,1.433940486,-0.726853894,1.42371881,-0.73009113,1.414550255,-0.732994648,1.406261232,-0.735620114,1.398716265,-0.73801079
1.829205195,-0.618310301,1.780954269,-0.632823483,1.744326598,-0.643530997,1.715184397,-0.651874552,1.691877785,-0.658643184,1.671658037,-0.66427004,1.65430934,-0.669060586,1.639198087,-0.673209829,1.625871906,-0.676853894,1.613997887,-0.68009113,1.603324791,-0.682994648,1.593658915,-0.685620114,1.584848143,-0.68801079
2.084483415,-0.568312288,2.032206424,-0.582825138,1.991953202,-0.59353241,1.960158332,-0.601888596,1.933067851,-0.608643184,1.910028974,-0.61427004,1.890105465,-0.619060586,1.872642706,-0.623209829,1.857165562,-0.626853894,1.8433191,-0.63009113,1.830831907,-0.632994648,1.819492333,-0.635620114,1.809132529,-0.63801079
2.389793697,-0.518314334,2.333524175,-0.532826849,2.290659544,-0.543546877,2.254973681,-0.551888596,2.224868168,-0.558643184,2.19894766,-0.56427004,2.176295555,-0.569060587,2.156266701,-0.573209829,2.138386115,-0.576853894,2.122293002,-0.58009113,2.107706851,-0.582994648,2.094405509,-0.585620114,2.082210319,-0.58801079
2.758733105,-0.468316423,2.697978146,-0.482841719,2.650904279,-0.493546877,2.612305736,-0.501888596,2.579440997,-0.508643184,2.550823204,-0.51427004,2.525531692,-0.519060587,2.502937928,-0.523209829,2.482583242,-0.526853894,2.464117728,-0.53009113,2.447266283,-0.532994648,2.431807924,-0.535620114,2.417562257,-0.53801079
