0.936853549,0.662549549,0.91055294,0.61424974,0.891359789,0.580987123,0.8765262,0.556551486,0.864597897,0.537773053,0.854722397,0.522849512,0.846361934,0.510675594,0.839158061,0.500534241,0.832861365,0.491939367,0.827635269,0.484877804,0.82263712,0.478418206,0.818135151,0.47273779,0.814050582,0.467697037
1.034510398,0.762917965,1.005545148,0.704894889,0.984413024,0.66511698,0.968081347,0.635996353,0.954945207,0.613677299,0.944065065,0.595977105,0.934849107,0.581562332,0.926903355,0.569570681,0.92034161,0.559821543,0.914163533,0.551064553,0.908642182,0.543450266,0.903666106,0.536759123,0.899148947,0.530825081
1.147477006,0.888439443,1.115383962,0.817690031,1.091933061,0.769350381,1.07379015,0.734067161,1.059183888,0.707091653,1.047075804,0.685742133,1.036811434,0.6683847,1.028393996,0.654467596,1.020609255,0.642224922,1.013715838,0.631721181,1.007551329,0.622596151,1.001992408,0.61458364,0.996943489,0.607482613
1.278992582,1.048227335,1.243297545,0.960709554,1.217105011,0.900975312,1.196785861,0.857454994,1.180395095,0.824244354,1.166786492,0.798005428,1.155235256,0.776705514,1.145715564,0.759604368,1.136940396,0.744623058,1.129163538,0.731782999,1.122203976,0.720638591,1.115924113,0.710860959,1.110217184,0.702202025
1.433041142,1.255442764,1.393327077,1.145858202,1.363961927,1.070831602,1.341064805,1.016146128,1.322527392,0.974439422,1.307094918,0.941519346,1.294484821,0.915560276,1.283087015,0.893354759,1.273089022,0.874623102,1.26421848,0.858583795,1.256272695,0.844674756,1.249097218,0.832481393,1.242571957,0.821691173
1.614480213,1.529062397,1.570492544,1.390900487,1.537588956,1.295371643,1.511719114,1.225426353,1.490649129,1.171976869,1.473610876,1.130738692,1.458526802,1.096382914,1.445442093,1.067925011,1.433940486,1.043931395,1.42371881,1.023398797,1.414550255,1.005604619,1.406261232,0.990015436,1.398716265,0.97622898
1.829205195,1.895995016,1.780954269,1.722373972,1.744326598,1.599899297,1.715184397,1.509195846,1.691877785,1.440769708,1.671658037,1.385270775,1.65430934,1.340173939,1.639198087,1.302773857,1.625871906,1.271222042,1.613997887,1.244215758,1.603324791,1.22081206,1.593658915,1.200312395,1.584848143,1.182188623
2.084483415,2.392993754,2.032206424,2.179234123,1.991953202,2.023291996,1.960158332,1.907114119,1.933067851,1.814725327,1.910028974,1.740787929,1.890105465,1.680329443,1.872642706,1.629976552,1.857165562,1.587375022,1.8433191,1.550839653,1.830831907,1.519136413,1.819492333,1.49134304,1.809132529,1.466757541
2.389793697,3.067304089,2.333524175,2.8161509,2.290659544,2.626339444,2.254973681,2.474919468,2.224868168,2.353629281,2.19894766,2.254721254,2.176295555,2.172742769,2.156266701,2.10379112,2.138386115,2.04502887,2.122293002,1.99436041,2.107706851,1.950213711,2.094405509,1.911391567,2.082210319,1.87696904
2.758733105,3.975223751,2.697978146,3.707332573,2.650904279,3.485982621,2.612305736,3.302673247,2.579440997,3.149477613,2.550823204,3.020382055,2.525531692,2.910649256,2.502937928,2.816541602,2.482583242,2.735120836,2.464117728,2.664079121,2.447266283,2.601599072,2.431807924,2.54624211,2.417562257,2.496861737
3.213343175,5.183172221,3.14273244,4.929445358,3.090410386,4.707687621,3.048181295,4.510709223,3.012369174,4.335560009,2.981095318,4.180108667,2.953281022,4.042253187,2.928240169,3.919891922,2.905498133,3.811029931,2.884704855,3.713857879,2.865589842,3.626784513,2.847937032,3.548436722,2.831569699,3.477642447
3.787540682,6.754767905,3.699662253,6.575111913,3.637012719,6.405725728,3.587952338,6.240251651,3.547184407,6.079001563,3.512003449,5.923882746,3.480891527,5.776581169,3.452923984,5.63810847,3.427494837,5.50884446,3.404180916,5.388709429,3.382670585,5.277333027,3.36272429,5.174183369,3.344151559,5.078655194
4.541613275,8.781211738,4.42274932,8.742905838,4.340078528,8.696738779,4.27702906,8.633377959,4.225906489,8.55263406,4.182693602,8.457821343,4.145099645,8.35310638,4.111721747,8.242358753,4.08164732,8.128750029,4.054250984,8.014699518,4.029084442,7.901960402,4.005813673,7.791746852,3.984181495,7.684858697
5.57654172,11.38115626,5.406035206,11.5569802,5.287887978,11.71047209,5.198648049,11.83004733,5.127244006,11.9134602,5.067772033,11.96299366,5.016789987,11.98288421,4.972147233,11.9779323,4.932422971,11.95278991,4.896634193,11.91163431,4.864073845,11.85805476,4.834216309,11.79505015,4.80665969,11.72507904
7.061149498,14.70360531,6.81100197,15.18076558,6.635221218,15.61308011,6.50156261,15.99373139,6.394492811,16.3215483,6.305545719,16.59869265,6.229674007,16.82911306,6.163656132,17.01755002,6.105322507,17.16892608,6.053147312,17.28799439,6.006018573,17.37915373,5.963101479,17.44636688,5.923753399,17.49314074
9.256993191,18.84735022,8.898673775,19.75825635,8.638829578,20.56970433,8.437177269,21.29461521,8.273530625,21.94120829,8.136507167,22.51642978,8.019112849,23.02681489,7.916762534,23.47862073,7.826295137,23.87777483,7.745442226,24.22980449,7.672522071,24.53979063,7.606253921,24.81235074,7.545640161,25.05164487
12.47373718,23.57257013,12.01077155,25.1257206,11.6545503,26.46646488,11.36728714,27.64882364,11.12799227,28.70298728,10.92391007,29.64875699,10.74673412,30.50069779,10.59075943,31.27035099,10.4519005,31.96728223,10.32713208,32.5996299,10.21415203,33.17442395,10.11116845,33.6977919,10.01675969,34.1751048
